rsvp_id,event_id,entity_id,attendee_email,event_name,event_type,event_date,venue,rsvp_status,registered_at
RSVP_000672,EVT_0068,E100892,arjun.sharma@iitg.ac.in,Sports Tournament - nobis canis,Sports Tournament,2026-02-16T06:37:21.518Z,CC_LAB1,confirmed,2025-09-26T19:47:50.984Z
RSVP_000673,EVT_0068,E100798,ananya.shah@iitg.ac.in,Research Presentation - claro voluptatum,Research Presentation,2026-01-27T17:12:45.699Z,HOSTEL_C,confirmed,2025-10-25T04:24:40.991Z
RSVP_000674,EVT_0068,E100181,diya.joshi@iitg.ac.in,Cultural Event - degero nobis,Cultural Event,2025-11-12T16:23:19.890Z,ADMIN_OFFICE,confirmed,2025-10-18T21:00:17.896Z
RSVP_000675,EVT_0068,E100911,aarav.chopra@iitg.ac.in,Alumni Meet - combibo apud,Alumni Meet,2026-03-17T04:21:25.435Z,HOSTEL_C,confirmed,2025-09-28T03:15:49.066Z
RSVP_000676,EVT_0068,E100279,shaurya.patel@iitg.ac.in,Technical Workshop - incidunt videlicet,Technical Workshop,2026-04-20T07:48:42.947Z,AC_301,declined,2025-09-30T02:17:55.765Z
RSVP_000677,EVT_0068,E100018,myra.joshi@iitg.ac.in,Sports Tournament - tempus sollers,Sports Tournament,2026-01-21T13:10:29.510Z,AC_102,pending,2025-09-27T08:50:40.068Z
RSVP_000678,EVT_0068,E100666,arjun.patel@iitg.ac.in,Cultural Event - tristis delectus,Cultural Event,2025-11-29T01:07:28.638Z,AC_301,confirmed,2025-10-14T12:20:53.220Z
RSVP_000679,EVT_0068,E100896,vihaan.rao@iitg.ac.in,Seminar - tibi suasoria,Seminar,2026-02-07T11:46:01.270Z,GYM_MAIN,confirmed,2025-10-12T17:36:16.019Z
RSVP_000680,EVT_0068,E100785,aarav.pandey@iitg.ac.in,Seminar - decor supra,Seminar,2026-01-15T13:09:11.650Z,CAF_MAIN,confirmed,2025-09-22T22:29:54.191Z
RSVP_000681,EVT_0069,E100220,nisha.saxena@iitg.ac.in,Alumni Meet - surgo utroque,Alumni Meet,2026-03-18T23:11:43.917Z,LIB_ENT,confirmed,2025-10-07T15:59:40.844Z
RSVP_000682,EVT_0069,E100751,arjun.agarwal@iitg.ac.in,Technical Workshop - carpo vesper,Technical Workshop,2025-12-15T06:20:12.704Z,HOSTEL_B,confirmed,2025-10-01T05:47:58.245Z
RSVP_000683,EVT_0069,E100698,aditya.yadav@iitg.ac.in,Guest Lecture - cerno cribro,Guest Lecture,2026-04-09T23:10:31.119Z,LAB_201,declined,2025-10-04T14:34:05.776Z
RSVP_000684,EVT_0069,E100454,ananya.arora@iitg.ac.in,Research Presentation - deorsum vetus,Research Presentation,2025-12-14T04:37:12.423Z,LAB_301,confirmed,2025-09-29T13:18:01.769Z
RSVP_000685,EVT_0069,E100739,reyansh.joshi@iitg.ac.in,Career Fair - aliquid deduco,Career Fair,2026-04-23T04:46:42.709Z,AUD_SEMINAR,confirmed,2025-10-08T22:15:48.455Z
RSVP_000686,EVT_0069,E100715,ayaan.malhotra@iitg.ac.in,Seminar - dens constans,Seminar,2026-01-15T08:50:28.912Z,LIB_L1,pending,2025-09-26T12:31:42.012Z
RSVP_000687,EVT_0069,E100625,vivaan.srivastava@iitg.ac.in,Festival Celebration - pariatur caput,Festival Celebration,2026-04-02T23:05:26.987Z,GYM_INDOOR,pending,2025-10-18T07:52:47.174Z
RSVP_000688,EVT_0069,E100837,siya.gupta@iitg.ac.in,Seminar - vulnus defero,Seminar,2026-01-13T02:17:08.758Z,LIB_L3,pending,2025-10-19T03:29:38.383Z
RSVP_000689,EVT_0069,E100619,sai.desai@iitg.ac.in,Alumni Meet - solus spero,Alumni Meet,2026-02-23T15:23:48.830Z,LAB_301,confirmed,2025-10-10T13:15:07.422Z
RSVP_000690,EVT_0069,E100750,aarav.desai@iitg.ac.in,Sports Tournament - ante at,Sports Tournament,2025-10-29T14:33:33.964Z,LAB_102,declined,2025-10-11T22:11:25.591Z
RSVP_000691,EVT_0070,E100603,advik.kapoor@iitg.ac.in,Guest Lecture - subiungo vilis,Guest Lecture,2026-02-19T18:21:11.266Z,CAF_FOOD_COURT,confirmed,2025-10-19T07:47:53.020Z
RSVP_000692,EVT_0070,E100044,kavya.modi@iitg.ac.in,Career Fair - deputo admoneo,Career Fair,2026-03-17T01:45:31.974Z,CAF_MAIN,confirmed,2025-09-27T05:08:12.763Z
RSVP_000693,EVT_0070,E100442,arjun.bansal@iitg.ac.in,Sports Tournament - sophismata synagoga,Sports Tournament,2025-12-25T20:09:15.658Z,AC_102,confirmed,2025-10-15T15:13:17.630Z
RSVP_000694,EVT_0070,E100332,myra.bansal@iitg.ac.in,Conference - tepidus dolor,Conference,2026-04-15T01:12:04.708Z,CC_SERVER,confirmed,2025-10-12T07:43:06.347Z
RSVP_000695,EVT_0070,E100267,ananya.sharma@iitg.ac.in,Research Presentation - aegrus dedecor,Research Presentation,2025-11-18T11:42:37.581Z,HOSTEL_B,pending,2025-10-17T03:51:46.715Z
RSVP_000696,EVT_0070,E100068,vihaan.saxena@iitg.ac.in,Research Presentation - caterva aestivus,Research Presentation,2026-03-10T00:34:28.403Z,HOSTEL_B,confirmed,2025-10-07T21:58:54.118Z
RSVP_000697,EVT_0070,E100596,pranav.malhotra@iitg.ac.in,Conference - comes argentum,Conference,2026-03-16T17:54:00.947Z,AUD_MAIN,confirmed,2025-10-13T04:50:57.623Z
RSVP_000698,EVT_0070,E100760,saanvi.jain@iitg.ac.in,Alumni Meet - demergo nihil,Alumni Meet,2025-11-05T18:45:04.571Z,LIB_L1,confirmed,2025-09-21T02:47:18.589Z
RSVP_000699,EVT_0070,E100409,sai.malhotra@iitg.ac.in,Alumni Meet - caput aperio,Alumni Meet,2026-01-01T11:53:31.401Z,CC_LAB2,declined,2025-10-19T04:20:14.926Z
RSVP_000700,EVT_0070,E100844,shaurya.patel@iitg.ac.in,Festival Celebration - solum eius,Festival Celebration,2026-03-14T10:13:10.978Z,AC_301,confirmed,2025-10-22T23:55:18.526Z
RSVP_000701,EVT_0071,E100008,anika.agarwal@iitg.ac.in,Seminar - beatae vos,Seminar,2026-01-30T07:39:26.471Z,AC_102,pending,2025-10-22T12:55:23.517Z
RSVP_000702,EVT_0071,E100916,shaurya.verma@iitg.ac.in,Conference - iusto defendo,Conference,2026-03-27T11:59:07.504Z,GYM_MAIN,pending,2025-10-23T20:16:03.794Z
RSVP_000703,EVT_0071,E100314,kavya.srivastava@iitg.ac.in,Cultural Event - vito quidem,Cultural Event,2026-02-27T08:25:36.655Z,GYM_INDOOR,confirmed,2025-09-21T07:29:34.027Z
RSVP_000704,EVT_0071,E100510,anika.reddy@iitg.ac.in,Conference - acer tribuo,Conference,2025-11-19T17:54:46.373Z,CC_SERVER,confirmed,2025-09-20T08:54:39.826Z
RSVP_000705,EVT_0071,E100506,vihaan.mishra@iitg.ac.in,Technical Workshop - adaugeo tempore,Technical Workshop,2026-01-26T01:42:26.322Z,LIB_L2,confirmed,2025-10-04T11:02:29.063Z
RSVP_000706,EVT_0071,E100612,nisha.bansal@iitg.ac.in,Research Presentation - venia usque,Research Presentation,2026-02-27T10:13:45.815Z,LAB_301,confirmed,2025-10-03T08:06:44.783Z
RSVP_000707,EVT_0071,E100067,atharv.modi@iitg.ac.in,Guest Lecture - theologus terror,Guest Lecture,2026-02-20T12:04:24.586Z,LIB_L2,confirmed,2025-09-21T10:09:20.850Z
RSVP_000708,EVT_0071,E100174,kavya.kapoor@iitg.ac.in,Research Presentation - ex adflicto,Research Presentation,2026-03-25T08:55:02.404Z,GYM_MAIN,confirmed,2025-10-18T20:28:54.584Z
RSVP_000709,EVT_0071,E100231,pari.rao@iitg.ac.in,Conference - atqui deduco,Conference,2026-02-18T01:28:22.278Z,HOSTEL_C,confirmed,2025-10-18T06:24:14.635Z
RSVP_000710,EVT_0071,E100892,arjun.sharma@iitg.ac.in,Sports Tournament - neque veritas,Sports Tournament,2025-12-20T03:07:30.431Z,CC_LAB2,pending,2025-10-01T07:20:25.610Z
RSVP_000711,EVT_0072,E100488,reyansh.agarwal@iitg.ac.in,Guest Lecture - ratione vitium,Guest Lecture,2026-03-13T23:07:48.975Z,AUD_MAIN,pending,2025-09-30T17:37:10.108Z
RSVP_000712,EVT_0072,E100386,sana.jain@iitg.ac.in,Festival Celebration - uredo ancilla,Festival Celebration,2025-12-02T21:42:05.835Z,ADMIN_LOBBY,pending,2025-10-10T01:43:03.852Z
RSVP_000713,EVT_0072,E100651,vihaan.chopra@iitg.ac.in,Cultural Event - decumbo arcesso,Cultural Event,2025-12-06T17:25:06.713Z,CC_LAB1,confirmed,2025-10-25T12:41:40.703Z
RSVP_000714,EVT_0072,E100474,siya.chopra@iitg.ac.in,Conference - illum itaque,Conference,2026-01-14T17:57:34.104Z,CC_SERVER,pending,2025-10-15T18:33:19.428Z
RSVP_000715,EVT_0072,E100965,sana.desai@iitg.ac.in,Seminar - caelum adficio,Seminar,2025-11-22T02:49:13.548Z,LIB_L2,pending,2025-10-16T06:28:54.299Z
RSVP_000716,EVT_0072,E100910,tara.singh@iitg.ac.in,Career Fair - delicate tumultus,Career Fair,2025-11-25T08:44:00.271Z,CC_LAB1,pending,2025-10-10T08:22:51.317Z
RSVP_000717,EVT_0072,E100099,pranav.kapoor@iitg.ac.in,Career Fair - tempore tertius,Career Fair,2026-01-12T02:12:14.868Z,LIB_L3,pending,2025-09-27T20:34:20.738Z
RSVP_000718,EVT_0072,E100405,aarav.joshi@iitg.ac.in,Research Presentation - decipio civitas,Research Presentation,2026-02-10T11:41:20.713Z,AC_102,declined,2025-10-05T05:27:36.233Z
RSVP_000719,EVT_0072,E100882,siya.jain@iitg.ac.in,Sports Tournament - callide quo,Sports Tournament,2026-03-24T10:59:18.161Z,LAB_101,confirmed,2025-10-01T07:26:37.102Z
RSVP_000720,EVT_0072,E100444,siya.joshi@iitg.ac.in,Guest Lecture - debilito vesco,Guest Lecture,2025-10-27T20:05:38.455Z,CAF_FOOD_COURT,confirmed,2025-09-26T21:41:40.040Z
RSVP_000721,EVT_0073,E100053,vivaan.joshi@iitg.ac.in,Conference - ambulo solium,Conference,2026-02-17T12:32:57.252Z,LAB_301,declined,2025-09-29T11:41:06.080Z
RSVP_000722,EVT_0073,E100105,ayaan.chopra@iitg.ac.in,Seminar - calculus advenio,Seminar,2026-03-22T19:16:56.002Z,GYM_MAIN,declined,2025-10-17T20:19:09.328Z
RSVP_000723,EVT_0073,E100508,atharv.pandey@iitg.ac.in,Cultural Event - studio facilis,Cultural Event,2026-01-18T02:18:47.682Z,HOSTEL_A,confirmed,2025-10-24T05:47:01.689Z
RSVP_000724,EVT_0073,E100860,ayaan.verma@iitg.ac.in,Alumni Meet - verus decens,Alumni Meet,2026-01-06T21:06:03.263Z,ADMIN_LOBBY,confirmed,2025-09-23T14:34:35.165Z
RSVP_000725,EVT_0073,E100133,sai.saxena@iitg.ac.in,Career Fair - coma defaeco,Career Fair,2026-02-25T15:43:59.481Z,LIB_L2,confirmed,2025-10-19T12:19:25.953Z
RSVP_000726,EVT_0073,E100727,neha.chopra@iitg.ac.in,Seminar - thesaurus recusandae,Seminar,2025-11-04T09:54:31.631Z,CAF_FOOD_COURT,confirmed,2025-09-25T01:39:13.673Z
RSVP_000727,EVT_0073,E100272,aditya.desai@iitg.ac.in,Alumni Meet - aperte curso,Alumni Meet,2025-12-31T19:04:03.409Z,AC_101,confirmed,2025-10-12T10:24:11.778Z
RSVP_000728,EVT_0073,E100890,priya.srivastava@iitg.ac.in,Festival Celebration - aqua cras,Festival Celebration,2026-01-13T22:16:56.943Z,GYM_INDOOR,confirmed,2025-09-25T14:27:08.645Z
RSVP_000729,EVT_0073,E100780,aarav.verma@iitg.ac.in,Research Presentation - curiositas creta,Research Presentation,2025-12-06T11:52:20.830Z,LAB_201,confirmed,2025-09-30T16:21:15.703Z
RSVP_000730,EVT_0073,E100475,pari.desai@iitg.ac.in,Technical Workshop - capillus atrox,Technical Workshop,2026-01-06T18:40:28.573Z,LAB_301,confirmed,2025-09-20T21:55:34.184Z
RSVP_000731,EVT_0074,E100651,vihaan.chopra@iitg.ac.in,Festival Celebration - amo audentia,Festival Celebration,2026-01-08T14:37:48.432Z,ADMIN_OFFICE,pending,2025-10-15T12:57:18.573Z
RSVP_000732,EVT_0074,E100247,sai.reddy@iitg.ac.in,Cultural Event - viscus exercitationem,Cultural Event,2025-10-26T18:41:32.972Z,LIB_L2,confirmed,2025-10-24T12:34:52.691Z
RSVP_000733,EVT_0074,E100712,ayaan.verma@iitg.ac.in,Career Fair - aureus clementia,Career Fair,2025-12-09T23:29:45.326Z,LIB_L1,confirmed,2025-10-05T12:31:13.165Z
RSVP_000734,EVT_0074,E100410,nisha.kapoor@iitg.ac.in,Guest Lecture - iusto conservo,Guest Lecture,2025-12-27T15:07:14.316Z,AC_102,confirmed,2025-10-01T15:14:55.692Z
RSVP_000735,EVT_0074,E100745,reyansh.gupta@iitg.ac.in,Festival Celebration - deporto natus,Festival Celebration,2026-01-16T21:00:44.568Z,HOSTEL_C,confirmed,2025-10-18T09:40:35.003Z
RSVP_000736,EVT_0074,E100034,tara.gupta@iitg.ac.in,Alumni Meet - sit adopto,Alumni Meet,2026-04-04T21:44:18.748Z,CC_LAB2,pending,2025-09-29T16:17:32.958Z
RSVP_000737,EVT_0074,E100197,atharv.singh@iitg.ac.in,Conference - suffoco minus,Conference,2025-12-12T22:00:02.063Z,LIB_L2,confirmed,2025-10-04T08:55:27.656Z
RSVP_000738,EVT_0074,E100029,advik.pandey@iitg.ac.in,Career Fair - ducimus cunctatio,Career Fair,2025-11-15T23:22:34.010Z,ADMIN_LOBBY,confirmed,2025-10-25T04:20:46.528Z
RSVP_000739,EVT_0074,E100509,priya.shah@iitg.ac.in,Conference - convoco atqui,Conference,2026-03-06T22:07:40.077Z,CC_SERVER,confirmed,2025-09-24T23:14:24.714Z
RSVP_000740,EVT_0074,E100128,pranav.joshi@iitg.ac.in,Guest Lecture - tutamen cilicium,Guest Lecture,2025-10-28T18:08:58.207Z,LAB_201,declined,2025-10-09T07:01:02.270Z
RSVP_000741,EVT_0075,E100344,vihaan.tiwari@iitg.ac.in,Conference - abutor veniam,Conference,2025-11-05T23:48:09.834Z,HOSTEL_A,confirmed,2025-10-19T01:10:05.069Z
RSVP_000742,EVT_0075,E100637,pari.patel@iitg.ac.in,Conference - virga dignissimos,Conference,2026-02-17T10:12:30.618Z,LIB_L2,confirmed,2025-10-16T11:21:07.075Z
RSVP_000743,EVT_0075,E100670,kavya.sharma@iitg.ac.in,Festival Celebration - conatus claro,Festival Celebration,2025-10-26T08:32:04.065Z,LIB_L2,confirmed,2025-09-21T18:43:23.915Z
RSVP_000744,EVT_0075,E100430,atharv.kapoor@iitg.ac.in,Research Presentation - denuncio vallum,Research Presentation,2025-10-26T05:18:53.924Z,LIB_ENT,confirmed,2025-10-16T18:09:32.147Z
RSVP_000745,EVT_0075,E100985,nisha.agarwal@iitg.ac.in,Cultural Event - capillus alo,Cultural Event,2026-03-21T05:30:20.737Z,LAB_102,confirmed,2025-10-01T17:23:01.049Z
RSVP_000746,EVT_0075,E100580,kavya.modi@iitg.ac.in,Guest Lecture - depromo spiculum,Guest Lecture,2025-10-30T01:13:14.916Z,LIB_L2,confirmed,2025-09-29T19:19:23.958Z
RSVP_000747,EVT_0075,E100856,ayaan.arora@iitg.ac.in,Technical Workshop - appono creator,Technical Workshop,2026-04-15T16:20:02.884Z,CC_SERVER,confirmed,2025-09-28T13:56:08.527Z
RSVP_000748,EVT_0075,E100518,aditya.tiwari@iitg.ac.in,Guest Lecture - confero clamo,Guest Lecture,2026-01-17T17:47:33.118Z,CAF_FOOD_COURT,confirmed,2025-10-19T23:41:54.551Z
RSVP_000749,EVT_0075,E100537,ayaan.patel@iitg.ac.in,Guest Lecture - debeo solutio,Guest Lecture,2025-11-07T23:49:58.714Z,LAB_201,confirmed,2025-09-23T19:07:33.992Z
RSVP_000750,EVT_0075,E100603,advik.kapoor@iitg.ac.in,Sports Tournament - cotidie comparo,Sports Tournament,2026-02-20T10:40:33.991Z,CAF_FOOD_COURT,confirmed,2025-09-25T06:38:51.127Z
RSVP_000751,EVT_0076,E100317,diya.kapoor@iitg.ac.in,Technical Workshop - adopto asper,Technical Workshop,2026-03-05T23:52:51.642Z,GYM_MAIN,confirmed,2025-10-21T06:52:09.466Z
RSVP_000752,EVT_0076,E100981,tara.joshi@iitg.ac.in,Technical Workshop - conor textus,Technical Workshop,2025-11-26T10:39:13.463Z,LIB_L2,pending,2025-10-12T05:14:37.510Z
RSVP_000753,EVT_0076,E100584,neha.arora@iitg.ac.in,Technical Workshop - ustulo cunae,Technical Workshop,2026-03-22T06:30:19.712Z,AUD_SEMINAR,confirmed,2025-10-17T09:13:23.857Z
RSVP_000754,EVT_0076,E100026,diya.malhotra@iitg.ac.in,Seminar - amicitia cunabula,Seminar,2026-01-15T23:54:07.246Z,LIB_L1,declined,2025-10-14T13:17:11.479Z
RSVP_000755,EVT_0076,E100584,neha.arora@iitg.ac.in,Sports Tournament - deludo caste,Sports Tournament,2025-11-25T19:05:10.403Z,LAB_201,confirmed,2025-09-28T02:12:08.518Z
RSVP_000756,EVT_0076,E100752,diya.modi@iitg.ac.in,Sports Tournament - denuo arcesso,Sports Tournament,2026-04-08T08:57:33.744Z,HOSTEL_A,confirmed,2025-10-15T09:50:08.250Z
RSVP_000757,EVT_0076,E100445,atharv.gupta@iitg.ac.in,Career Fair - volubilis ut,Career Fair,2026-04-14T19:17:34.316Z,AC_201,confirmed,2025-10-01T19:49:21.385Z
RSVP_000758,EVT_0076,E100001,siya.malhotra@iitg.ac.in,Conference - suppellex somniculosus,Conference,2026-03-31T13:19:41.512Z,HOSTEL_A,confirmed,2025-10-03T02:29:43.083Z
RSVP_000759,EVT_0076,E100098,myra.tiwari@iitg.ac.in,Sports Tournament - antepono voluptas,Sports Tournament,2025-12-21T21:36:42.009Z,CAF_MAIN,confirmed,2025-10-10T01:46:05.764Z
RSVP_000760,EVT_0076,E100469,arjun.mehta@iitg.ac.in,Alumni Meet - distinctio comitatus,Alumni Meet,2025-11-15T10:11:48.000Z,LIB_ENT,confirmed,2025-10-20T23:07:37.839Z
RSVP_000761,EVT_0077,E100421,sana.rao@iitg.ac.in,Sports Tournament - trepide turbo,Sports Tournament,2025-10-31T09:59:29.292Z,HOSTEL_C,confirmed,2025-10-04T02:07:00.270Z
RSVP_000762,EVT_0077,E100987,priya.singh@iitg.ac.in,Conference - quam curia,Conference,2026-02-17T10:02:21.940Z,HOSTEL_C,pending,2025-10-21T14:59:07.441Z
RSVP_000763,EVT_0077,E100263,pari.bansal@iitg.ac.in,Sports Tournament - eligendi degero,Sports Tournament,2025-11-06T19:19:02.139Z,AC_201,confirmed,2025-09-25T00:46:44.665Z
RSVP_000764,EVT_0077,E100393,pranav.mishra@iitg.ac.in,Cultural Event - artificiose cubitum,Cultural Event,2025-11-12T00:52:07.787Z,CC_SERVER,pending,2025-10-22T15:35:43.764Z
RSVP_000765,EVT_0077,E100948,anika.patel@iitg.ac.in,Conference - verbera spiritus,Conference,2026-03-04T06:46:47.228Z,AC_301,confirmed,2025-10-06T13:35:47.221Z
RSVP_000766,EVT_0077,E100218,sai.shah@iitg.ac.in,Guest Lecture - theatrum deputo,Guest Lecture,2026-03-17T22:07:09.335Z,AC_301,declined,2025-09-29T18:54:53.873Z
RSVP_000767,EVT_0077,E100265,arjun.rao@iitg.ac.in,Conference - amita blanditiis,Conference,2026-04-06T14:38:48.354Z,LAB_301,pending,2025-09-22T00:28:17.400Z
RSVP_000768,EVT_0077,E100441,neha.malhotra@iitg.ac.in,Career Fair - patrocinor crinis,Career Fair,2026-01-25T19:13:49.904Z,AC_101,confirmed,2025-10-09T05:17:14.807Z
RSVP_000769,EVT_0077,E100315,sana.singh@iitg.ac.in,Research Presentation - degusto claudeo,Research Presentation,2026-03-17T07:57:56.213Z,CAF_FOOD_COURT,confirmed,2025-10-23T16:37:51.018Z
RSVP_000770,EVT_0077,E100819,siya.tiwari@iitg.ac.in,Conference - cavus theca,Conference,2026-04-21T12:39:20.417Z,CC_SERVER,confirmed,2025-09-26T18:45:52.256Z
RSVP_000771,EVT_0078,E100641,shaurya.verma@iitg.ac.in,Research Presentation - veritatis conculco,Research Presentation,2025-11-28T20:16:11.072Z,GYM_INDOOR,confirmed,2025-09-22T10:17:46.901Z
RSVP_000772,EVT_0078,E100066,reyansh.singh@iitg.ac.in,Research Presentation - tepesco volup,Research Presentation,2026-01-06T20:16:29.818Z,CC_SERVER,confirmed,2025-10-04T22:00:30.948Z
RSVP_000773,EVT_0078,E100922,arjun.shah@iitg.ac.in,Technical Workshop - tunc uxor,Technical Workshop,2026-02-24T04:18:03.879Z,HOSTEL_B,confirmed,2025-09-21T17:53:15.011Z
RSVP_000774,EVT_0078,E100009,myra.sharma@iitg.ac.in,Conference - tribuo apostolus,Conference,2026-01-19T02:04:33.073Z,AUD_MAIN,confirmed,2025-10-08T14:27:40.917Z
RSVP_000775,EVT_0078,E100307,atharv.shah@iitg.ac.in,Sports Tournament - deripio sit,Sports Tournament,2026-03-16T08:23:26.532Z,HOSTEL_A,declined,2025-10-15T03:04:42.636Z
RSVP_000776,EVT_0078,E100041,nisha.verma@iitg.ac.in,Research Presentation - sordeo ex,Research Presentation,2026-02-10T15:06:03.072Z,HOSTEL_C,pending,2025-10-19T10:40:48.766Z
RSVP_000777,EVT_0078,E100697,shaurya.jain@iitg.ac.in,Sports Tournament - volutabrum vulnero,Sports Tournament,2025-12-16T18:49:29.213Z,LAB_201,confirmed,2025-10-17T17:48:21.976Z
RSVP_000778,EVT_0078,E100594,ishaan.kumar@iitg.ac.in,Guest Lecture - capio concido,Guest Lecture,2026-04-24T16:52:31.784Z,LAB_102,confirmed,2025-09-24T05:53:20.619Z
RSVP_000779,EVT_0078,E100444,siya.joshi@iitg.ac.in,Festival Celebration - rerum caterva,Festival Celebration,2026-03-08T15:20:52.043Z,AC_101,confirmed,2025-10-02T11:35:44.853Z
RSVP_000780,EVT_0078,E100553,nisha.malhotra@iitg.ac.in,Seminar - tempora vester,Seminar,2026-03-03T18:14:47.011Z,GYM_MAIN,pending,2025-10-03T05:45:40.038Z
RSVP_000781,EVT_0079,E100068,vihaan.saxena@iitg.ac.in,Seminar - qui communis,Seminar,2025-11-03T11:27:21.510Z,LAB_102,confirmed,2025-10-13T07:12:47.313Z
RSVP_000782,EVT_0079,E100142,aarav.rao@iitg.ac.in,Sports Tournament - appello est,Sports Tournament,2026-01-10T08:26:56.390Z,CC_LAB1,confirmed,2025-10-21T18:47:10.168Z
RSVP_000783,EVT_0079,E100836,anika.pandey@iitg.ac.in,Alumni Meet - magnam cado,Alumni Meet,2026-01-11T20:17:48.591Z,AC_201,pending,2025-09-29T14:17:47.620Z
RSVP_000784,EVT_0079,E100572,krishna.gupta@iitg.ac.in,Cultural Event - maiores curiositas,Cultural Event,2025-12-17T00:46:31.082Z,LAB_102,confirmed,2025-10-11T15:15:24.513Z
RSVP_000785,EVT_0079,E100795,ananya.chopra@iitg.ac.in,Sports Tournament - cura arca,Sports Tournament,2026-02-22T18:45:41.425Z,GYM_MAIN,confirmed,2025-10-06T15:25:18.935Z
RSVP_000786,EVT_0079,E100237,tara.chopra@iitg.ac.in,Technical Workshop - tepidus minus,Technical Workshop,2026-01-19T05:12:33.369Z,GYM_MAIN,confirmed,2025-10-15T03:11:47.482Z
RSVP_000787,EVT_0079,E100465,nisha.gupta@iitg.ac.in,Conference - utrum solutio,Conference,2026-02-01T05:28:06.646Z,CC_LAB2,declined,2025-09-22T18:06:43.031Z
RSVP_000788,EVT_0079,E100075,siya.verma@iitg.ac.in,Career Fair - villa spero,Career Fair,2025-12-02T10:14:27.342Z,HOSTEL_B,pending,2025-09-30T12:27:16.357Z
RSVP_000789,EVT_0079,E100407,reyansh.chopra@iitg.ac.in,Guest Lecture - pecto vesco,Guest Lecture,2025-12-12T06:44:22.055Z,HOSTEL_B,confirmed,2025-09-24T13:29:10.735Z
RSVP_000790,EVT_0079,E100072,aarav.bansal@iitg.ac.in,Alumni Meet - amplitudo avarus,Alumni Meet,2026-02-17T04:27:07.011Z,LIB_L3,confirmed,2025-09-25T22:52:22.448Z
RSVP_000791,EVT_0080,E100507,shaurya.desai@iitg.ac.in,Technical Workshop - celer adsidue,Technical Workshop,2026-03-08T10:00:42.678Z,AUD_MAIN,confirmed,2025-10-21T15:40:27.745Z
RSVP_000792,EVT_0080,E100925,vihaan.malhotra@iitg.ac.in,Technical Workshop - explicabo templum,Technical Workshop,2026-04-22T17:23:58.410Z,AC_101,confirmed,2025-10-25T12:57:23.691Z
RSVP_000793,EVT_0080,E100141,neha.joshi@iitg.ac.in,Festival Celebration - adsidue coaegresco,Festival Celebration,2026-03-15T14:39:22.703Z,ADMIN_OFFICE,pending,2025-09-22T19:01:07.010Z
RSVP_000794,EVT_0080,E100526,siya.jain@iitg.ac.in,Cultural Event - aegrotatio tamen,Cultural Event,2025-11-01T02:25:39.091Z,AUD_SEMINAR,confirmed,2025-10-21T09:30:44.123Z
RSVP_000795,EVT_0080,E100845,diya.tiwari@iitg.ac.in,Alumni Meet - conqueror suadeo,Alumni Meet,2025-12-21T22:21:02.320Z,GYM_MAIN,confirmed,2025-10-22T22:18:02.411Z
RSVP_000796,EVT_0080,E100839,sai.shah@iitg.ac.in,Research Presentation - sapiente cubo,Research Presentation,2026-04-09T00:14:21.971Z,AC_102,confirmed,2025-10-09T18:14:51.009Z
RSVP_000797,EVT_0080,E100759,shaurya.kumar@iitg.ac.in,Festival Celebration - centum ullus,Festival Celebration,2026-01-07T11:18:17.221Z,AC_102,confirmed,2025-09-27T05:30:28.410Z
RSVP_000798,EVT_0080,E100187,ananya.tiwari@iitg.ac.in,Sports Tournament - commodo certus,Sports Tournament,2026-01-16T21:11:16.112Z,ADMIN_OFFICE,confirmed,2025-10-19T20:38:40.331Z
RSVP_000799,EVT_0080,E100006,shaurya.mehta@iitg.ac.in,Conference - cruentus credo,Conference,2026-01-04T21:03:38.948Z,LAB_102,confirmed,2025-09-30T22:10:15.606Z
RSVP_000800,EVT_0080,E100510,anika.reddy@iitg.ac.in,Career Fair - urbanus cursus,Career Fair,2025-11-24T23:40:21.734Z,AUD_SEMINAR,declined,2025-10-11T07:33:34.432Z
